Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
2279,2015-07-08 13:00:40,867.7,6,LoRa,125,SF9,4/5,on,-122,-6.8,2,0026c30b7903b53f403b3e040f7f00d6,00,26c3,0b79,03b5,24.8 %,45.16271891149508,5.710123265996368,00d6
2278,2015-07-08 13:00:40,868.3,1,LoRa,125,SF10,4/5,on,-120,-7.8,2,0026c30b7f03b73f403b3e040f7f00d6,00,26c3,0b7f,03b7,24.8 %,45.16271891149508,5.710123265996368,00d6
2277,2015-07-08 13:00:39,867.1,3,LoRa,125,SF11,4/5,on,-122,-9,2,0026c30b7903b040403b3e040f7f00d6,00,26c3,0b79,03b0,25.2 %,45.16271891149508,5.710123265996368,00d6
2273,2015-07-08 13:00:34,868.5,2,LoRa,125,SF8,4/5,on,-120,-7.5,2,0026c20b7f03b83d403b3e040f7f00d6,00,26c2,0b7f,03b8,24.02 %,45.16271891149508,5.710123265996368,00d6
2271,2015-07-08 13:00:33,867.7,6,LoRa,125,SF10,4/5,on,-121,-9.8,2,0026c30b7903ae3e403b3e040f7f00d6,00,26c3,0b79,03ae,24.41 %,45.16271891149508,5.710123265996368,00d6
2270,2015-07-08 13:00:32,868.3,1,LoRa,125,SF11,4/5,on,-120,-12.2,2,0026c20b7903ac3e403b3e040f7f00d6,00,26c2,0b79,03ac,24.41 %,45.16271891149508,5.710123265996368,00d6
2269,2015-07-08 13:00:31,868.5,2,LoRa,125,SF12,4/5,on,-122,-14.2,2,0026c40b7f03ac3e403b48040f8400d9,00,26c4,0b7f,03ac,24.41 %,45.16282619986846,5.710230554369754,00d9
2263,2015-07-08 13:00:26,867.5,7,LoRa,125,SF11,4/5,on,-122,-12.8,2,0026c30b7903a93e403b48040f8400d9,00,26c3,0b79,03a9,24.41 %,45.16282619986846,5.710230554369754,00d9
2262,2015-07-08 13:00:25,868.1,0,LoRa,125,SF12,4/5,on,-124,-12.8,2,0026c40b7f03af40403b48040f8400d9,00,26c4,0b7f,03af,25.2 %,45.16282619986846,5.710230554369754,00d9
2258,2015-07-08 13:00:21,868.3,1,LoRa,125,SF9,4/5,on,-121,-8.8,2,0026c20b7903b140403b58040f8400dd,00,26c2,0b79,03b1,25.2 %,45.16299786126588,5.710230554369754,00dd
2255,2015-07-08 13:00:19,867.7,6,LoRa,125,SF12,4/5,on,-122,-14,2,0026c30b7903b53e403b58040f8400dd,00,26c3,0b79,03b5,24.41 %,45.16299786126588,5.710230554369754,00dd
2251,2015-07-08 13:00:15,867.9,7,LoRa,125,SF9,4/5,on,-121,-10.5,2,0026c50b7903a03f403b58040f8400dd,00,26c5,0b79,03a0,24.8 %,45.16299786126588,5.710230554369754,00dd
2250,2015-07-08 13:00:14,868.3,1,LoRa,125,SF10,4/5,on,-120,-2.8,2,0026c40b79039e40403b58040f8400dd,00,26c4,0b79,039e,25.2 %,45.16299786126588,5.710230554369754,00dd
2249,2015-07-08 13:00:13,868.5,2,LoRa,125,SF11,4/5,on,-122,-6.2,2,0026c40b7903a63e403b58040f8400dd,00,26c4,0b79,03a6,24.41 %,45.16299786126588,5.710230554369754,00dd
2247,2015-07-08 13:00:10,868.3,8,LoRa,250,SF7,4/5,on,-118,-6.5,2,0026c30b7903af40403b67040f8400e3,00,26c3,0b79,03af,25.2 %,45.16315879382596,5.710230554369754,00e3
2246,2015-07-08 13:00:10,868.3,1,LoRa,125,SF7,4/5,on,-121,-2.2,2,0026c40b7903b641403b67040f8400e3,00,26c4,0b79,03b6,25.59 %,45.16315879382596,5.710230554369754,00e3
2242,2015-07-08 13:00:07,868.1,0,LoRa,125,SF11,4/5,on,-121,-9.8,2,0026c40b7303b33e403b67040f8400e3,00,26c4,0b73,03b3,24.41 %,45.16315879382596,5.710230554369754,00e3
2241,2015-07-08 13:00:06,868.5,2,LoRa,125,SF12,4/5,on,-122,-11.2,2,0026c40b7903ad40403b67040f8400e3,00,26c4,0b79,03ad,25.2 %,45.16315879382596,5.710230554369754,00e3
2239,2015-07-08 13:00:03,867.5,7,LoRa,125,SF7,4/5,on,-122,-4.5,2,0026c40b7303b13e403b67040f8400e3,00,26c4,0b73,03b1,24.41 %,45.16315879382596,5.710230554369754,00e3
2238,2015-07-08 13:00:03,868.1,0,LoRa,125,SF8,4/5,on,-121,-6.8,2,0026c40b7903ac40403b67040f8400e3,00,26c4,0b79,03ac,25.2 %,45.16315879382596,5.710230554369754,00e3
2235,2015-07-08 13:00:01,867.9,7,LoRa,125,SF11,4/5,on,-121,-3,2,0026c30b7303b53e403b72040f8900e8,00,26c3,0b73,03b5,24.41 %,45.16327681103668,5.710337842743139,00e8
2234,2015-07-08 13:00:00,868.1,0,LoRa,125,SF12,4/5,on,-122,-4.5,2,0026c40b7903b540403b72040f8900e8,00,26c4,0b79,03b5,25.2 %,45.16327681103668,5.710337842743139,00e8
2231,2015-07-08 12:59:57,867.9,7,LoRa,125,SF8,4/5,on,-122,-3.2,2,0026c20b7303aa3f403b72040f8900e8,00,26c2,0b73,03aa,24.8 %,45.16327681103668,5.710337842743139,00e8
2230,2015-07-08 12:59:56,868.3,1,LoRa,125,SF9,4/5,on,-121,-9.2,2,0026c30b7903aa3f403b72040f8900e8,00,26c3,0b79,03aa,24.8 %,45.16327681103668,5.710337842743139,00e8
2229,2015-07-08 12:59:55,867.1,3,LoRa,125,SF10,4/5,on,-122,-7,2,0026c40b7303b040403b72040f8900e8,00,26c4,0b73,03b0,25.2 %,45.16327681103668,5.710337842743139,00e8
2227,2015-07-08 12:59:53,867.7,6,LoRa,125,SF12,4/5,on,-120,-9.5,2,0026c20b7903b140403b72040f8900e8,00,26c2,0b79,03b1,25.2 %,45.16327681103668,5.710337842743139,00e8
2223,2015-07-08 12:59:50,867.7,6,LoRa,125,SF9,4/5,on,-121,-8,2,0026c30b7303af40403b7d040f8e00ed,00,26c3,0b73,03af,25.2 %,45.163394828247405,5.710445131116525,00ed
2222,2015-07-08 12:59:49,868.3,1,LoRa,125,SF10,4/5,on,-122,-9.2,2,0026c30b7303b140403b7d040f8e00ed,00,26c3,0b73,03b1,25.2 %,45.163394828247405,5.710445131116525,00ed
2217,2015-07-08 12:59:44,868.5,2,LoRa,125,SF8,4/5,on,-121,-5.8,2,0026c30b7303ac3f403b7d040f8e00ed,00,26c3,0b73,03ac,24.8 %,45.163394828247405,5.710445131116525,00ed
2215,2015-07-08 12:59:43,867.7,6,LoRa,125,SF10,4/5,on,-121,-4.5,2,0026c40b6d03b23f403b7d040f8e00ed,00,26c4,0b6d,03b2,24.8 %,45.163394828247405,5.710445131116525,00ed
2214,2015-07-08 12:59:42,868.1,0,LoRa,125,SF11,4/5,on,-122,-4.8,2,0026c20b6d03b53f403b8f040f9200f1,00,26c2,0b6d,03b5,24.8 %,45.1635879473195,5.710530961815233,00f1
2211,2015-07-08 12:59:38,867.9,7,LoRa,125,SF7,4/5,on,-124,-7.2,2,0026c50b6d03a240403b8f040f9200f1,00,26c5,0b6d,03a2,25.2 %,45.1635879473195,5.710530961815233,00f1
2210,2015-07-08 12:59:38,868.1,0,LoRa,125,SF8,4/5,on,-121,-5,2,0026c40b6d03a33f403b8f040f9200f1,00,26c4,0b6d,03a3,24.8 %,45.1635879473195,5.710530961815233,00f1
2209,2015-07-08 12:59:37,868.5,2,LoRa,125,SF9,4/5,on,-121,-4.2,2,0026c30b6d039f3e403b8f040f9200f1,00,26c3,0b6d,039f,24.41 %,45.1635879473195,5.710530961815233,00f1
2207,2015-07-08 12:59:36,867.9,7,LoRa,125,SF11,4/5,on,-122,-5.2,2,0026c50b6603a13e403b8f040f9200f1,00,26c5,0b66,03a1,24.41 %,45.1635879473195,5.710530961815233,00f1
2206,2015-07-08 12:59:34,868.1,0,LoRa,125,SF12,4/5,on,-124,0,2,0026c50b6d03a43e403b8f040f9200f1,00,26c5,0b6d,03a4,24.41 %,45.1635879473195,5.710530961815233,00f1
2202,2015-07-08 12:59:31,868.1,0,LoRa,125,SF9,4/5,on,-124,-2.8,2,0026c40b6603a63f403ba8040f9700f1,00,26c4,0b66,03a6,24.8 %,45.16385616825296,5.710638250188619,00f1
2201,2015-07-08 12:59:30,868.5,2,LoRa,125,SF10,4/5,on,-121,-5,2,0026c40b6603a040403ba8040f9700f1,00,26c4,0b66,03a0,25.2 %,45.16385616825296,5.710638250188619,00f1
2199,2015-07-08 12:59:28,867.1,7,LoRa,125,SF12,4/5,on,-122,-9.5,2,0026c50b6d03a73f403ba8040f9700f1,00,26c5,0b6d,03a7,24.8 %,45.16385616825296,5.710638250188619,00f1
2194,2015-07-08 12:59:24,868.3,1,LoRa,125,SF10,4/5,on,-121,-7.8,2,0026c50b6603a041403ba8040f9700f1,00,26c5,0b66,03a0,25.59 %,45.16385616825296,5.710638250188619,00f1
2193,2015-07-08 12:59:23,867.1,3,LoRa,125,SF11,4/5,on,-122,-3.2,2,0026c40b6003ac3f403ba8040f9700f1,00,26c4,0b60,03ac,24.8 %,45.16385616825296,5.710638250188619,00f1
2192,2015-07-08 12:59:22,867.3,4,LoRa,125,SF12,4/5,on,-121,-6.8,2,0026c40b6603aa40403baa040f9800f1,00,26c4,0b66,03aa,25.2 %,45.16387762592764,5.710659707863296,00f1
2190,2015-07-08 12:59:19,868.1,0,LoRa,125,SF7,4/5,on,-122,-3.2,2,0026c40b6603ab40403baa040f9800f1,00,26c4,0b66,03ab,25.2 %,45.16387762592764,5.710659707863296,00f1
2189,2015-07-08 12:59:19,867.1,3,LoRa,125,SF8,4/5,on,-120,-4.8,2,0026c40b6003b03e403baa040f9800f1,00,26c4,0b60,03b0,24.41 %,45.16387762592764,5.710659707863296,00f1
2187,2015-07-08 12:59:17,867.7,6,LoRa,125,SF10,4/5,on,-119,-0.2,2,0026c40b6003ad3f403baa040f9800f1,00,26c4,0b60,03ad,24.8 %,45.16387762592764,5.710659707863296,00f1
2186,2015-07-08 12:59:17,868.1,0,LoRa,125,SF11,4/5,on,-122,-1.8,2,0026c40b6003ac3e403baa040f9800f1,00,26c4,0b60,03ac,24.41 %,45.16387762592764,5.710659707863296,00f1
2185,2015-07-08 12:59:15,867.1,3,LoRa,125,SF12,4/5,on,-121,-2,2,0026c50b6603a63e403baa040f9800f1,00,26c5,0b66,03a6,24.41 %,45.16387762592764,5.710659707863296,00f1
2182,2015-07-08 12:59:12,868.3,1,LoRa,125,SF8,4/5,on,-121,-6.5,2,0026c30b6003a73e403baa040f9800f1,00,26c3,0b60,03a7,24.41 %,45.16387762592764,5.710659707863296,00f1
2179,2015-07-08 12:59:10,867.7,6,LoRa,125,SF11,4/5,on,-121,-1.8,2,0026c30b5a03aa3f403baa040f9800f1,00,26c3,0b5a,03aa,24.8 %,45.16387762592764,5.710659707863296,00f1
2178,2015-07-08 12:59:09,868.1,0,LoRa,125,SF12,4/5,on,-124,-4,2,0026c40b6003af3f403baa040f9800f1,00,26c4,0b60,03af,24.8 %,45.16387762592764,5.710659707863296,00f1
2175,2015-07-08 12:59:06,867.7,6,LoRa,125,SF8,4/5,on,-120,-8.8,2,0026c50b5a03aa3e403baa040f9800f1,00,26c5,0b5a,03aa,24.41 %,45.16387762592764,5.710659707863296,00f1
2173,2015-07-08 12:59:05,867.1,3,LoRa,125,SF10,4/5,on,-120,-4.8,2,0026c50b5a039f40403baa040f9800f1,00,26c5,0b5a,039f,25.2 %,45.16387762592764,5.710659707863296,00f1
2171,2015-07-08 12:59:03,867.1,7,LoRa,125,SF12,4/5,on,-124,-11.2,2,0026c40b6003a33f403bac040f9800f1,00,26c4,0b60,03a3,24.8 %,45.16389908360232,5.710659707863296,00f1
2167,2015-07-08 12:58:59,867.7,6,LoRa,125,SF9,4/5,on,-121,-7.5,2,0026c40b5403aa3f403bac040f9800f1,00,26c4,0b54,03aa,24.8 %,45.16389908360232,5.710659707863296,00f1
2166,2015-07-08 12:58:58,868.3,1,LoRa,125,SF10,4/5,on,-122,-7.8,2,0026c30b5403a340403bac040f9800f1,00,26c3,0b54,03a3,25.2 %,45.16389908360232,5.710659707863296,00f1
2165,2015-07-08 12:58:58,868.5,2,LoRa,125,SF11,4/5,on,-121,-8.8,2,0026c40b4d03a43f403bac040f9800f1,00,26c4,0b4d,03a4,24.8 %,45.16389908360232,5.710659707863296,00f1
2161,2015-07-08 12:58:53,868.5,2,LoRa,125,SF8,4/5,on,-122,-9,2,0026c70b4d038e3e403bac040f9800f1,00,26c7,0b4d,038e,24.41 %,45.16389908360232,5.710659707863296,00f1
2160,2015-07-08 12:58:53,867.3,4,LoRa,125,SF9,4/5,on,-122,-5.8,2,0026c70b4d039140403bac040f9800f1,00,26c7,0b4d,0391,25.2 %,45.16389908360232,5.710659707863296,00f1
2158,2015-07-08 12:58:51,868.1,0,LoRa,125,SF11,4/5,on,-124,-9.5,2,0026c30b4703a33f403bad040f9900f0,00,26c3,0b47,03a3,24.8 %,45.163909812439655,5.710681165537973,00f0
2157,2015-07-08 12:58:50,867.1,3,LoRa,125,SF12,4/5,on,-122,-6.8,2,0026c50b4d03a43e403bad040f9900f0,00,26c5,0b4d,03a4,24.41 %,45.163909812439655,5.710681165537973,00f0
2153,2015-07-08 12:58:47,867.1,3,LoRa,125,SF9,4/5,on,-122,-8.2,2,0026c40b4103a63e403bad040f9900f0,00,26c4,0b41,03a6,24.41 %,45.163909812439655,5.710681165537973,00f0
2123,2015-07-08 12:58:20,867.5,7,LoRa,125,SF11,4/5,on,-121,-10,2,0026c50b3b03983f403bc8040f9600f0,00,26c5,0b3b,0398,24.8 %,45.164199491047796,5.7106167925139415,00f0
2103,2015-07-08 12:58:02,867.7,6,LoRa,125,SF10,4/5,on,-120,-11.5,2,0026c50b4703983e403bd4040f9800e7,00,26c5,0b47,0398,24.41 %,45.16432823709586,5.710659707863296,00e7
2095,2015-07-08 12:57:54,867.7,6,LoRa,125,SF11,4/5,on,-121,-8.8,2,0026c50b4103953c403bd4040f9800e7,00,26c5,0b41,0395,23.62 %,45.16432823709586,5.710659707863296,00e7
2089,2015-07-08 12:57:49,868.5,2,LoRa,125,SF10,4/5,on,-121,-8,2,0026c50b54039b3f403bd4040fa400df,00,26c5,0b54,039b,24.8 %,45.16432823709586,5.710917199959421,00df
2088,2015-07-08 12:57:48,867.3,4,LoRa,125,SF11,4/5,on,-122,-7.2,2,0026c50b5a03a43f403bd4040fa400df,00,26c5,0b5a,03a4,24.8 %,45.16432823709586,5.710917199959421,00df
2082,2015-07-08 12:57:43,868.3,1,LoRa,125,SF10,4/5,on,-118,-6.8,2,0026c60b8c03a240403bd4040fa400df,00,26c6,0b8c,03a2,25.2 %,45.16432823709586,5.710917199959421,00df
2067,2015-07-08 12:57:29,867.9,7,LoRa,125,SF11,4/5,on,-122,-7.8,2,0026c50bea03a53f403bf1040fa300dd,00,26c5,0bea,03a5,24.8 %,45.16463937337868,5.710895742284744,00dd
2054,2015-07-08 12:57:17,868.1,0,LoRa,125,SF10,4/5,on,-121,-10.8,2,0026c50bfc03a541403bfa040fa500dd,00,26c5,0bfc,03a5,25.59 %,45.16473593291472,5.710938657634098,00dd
2017,2015-07-08 12:56:44,868.5,2,LoRa,125,SF12,4/5,on,-122,-15.5,2,0026c50c1503a940403c1f040fab00dd,00,26c5,0c15,03a9,25.2 %,45.16513289989625,5.7110674036821605,00dd
2015,2015-07-08 12:56:41,867.1,7,LoRa,125,SF7,4/5,on,-122,-7.8,2,0026c50c0f03a53e403c2d040fad00dd,00,26c5,0c0f,03a5,24.41 %,45.16528310361899,5.711110319031515,00dd
1986,2015-07-08 12:56:15,868.3,1,LoRa,125,SF8,4/5,on,-121,-9.2,2,0026c40bfc03ae40403c47040fb200da,00,26c4,0bfc,03ae,25.2 %,45.16556205338979,5.7112176074049,00da
1955,2015-07-08 12:55:48,867.7,6,LoRa,125,SF11,4/5,on,-122,-10.8,2,0026c40c2e039e3f403c6c040fb700d8,00,26c4,0c2e,039e,24.8 %,45.16595902037132,5.711324895778286,00d8
1908,2015-07-08 12:55:05,867.3,4,LoRa,125,SF9,4/5,on,-122,-10.8,2,0026c50c2803a640403c98040fbf00e3,00,26c5,0c28,03a6,25.2 %,45.166431089214214,5.711496557175702,00e3
1849,2015-07-08 12:54:12,867.1,3,LoRa,125,SF12,4/5,on,-124,-12.5,2,0026c40c1503af3f403ce8040fd200fe,00,26c4,0c15,03af,24.8 %,45.1672893962013,5.711904252994567,00fe
1824,2015-07-08 12:53:49,867.3,4,LoRa,125,SF9,4/5,on,-120,-11.5,2,0026c40bf603a53f403cf9040fd300fd,00,26c4,0bf6,03a5,24.8 %,45.16747178643605,5.711925710669244,00fd
1821,2015-07-08 12:53:47,868.5,2,LoRa,125,SF12,4/5,on,-120,-12,2,0026c60bfc039f3f403cf9040fd300fd,00,26c6,0bfc,039f,24.8 %,45.16747178643605,5.711925710669244,00fd
1800,2015-07-08 12:53:28,867.3,4,LoRa,125,SF12,4/5,on,-124,-15.5,2,0026c60c0f03953f403d09040fd90101,00,26c6,0c0f,0395,24.8 %,45.16764344783347,5.712054456717307,0101
1776,2015-07-08 12:53:06,867.5,5,LoRa,125,SF8,4/5,on,-118,-11.8,2,0026c50c0f03a13e403d1f040fdd00f8,00,26c5,0c0f,03a1,24.41 %,45.16787948225492,5.712140287416015,00f8
1717,2015-07-08 12:52:13,868.5,2,LoRa,125,SF11,4/5,on,-119,-4.5,2,0026c60c4e038c3f403d60040fe100da,00,26c6,0c4e,038c,24.8 %,45.16857685668192,5.712226118114724,00da
1707,2015-07-08 12:52:03,867.7,6,LoRa,125,SF7,4/5,on,-121,-4.8,2,0026c70c5403953f403d73040fe600d7,00,26c7,0c54,0395,24.8 %,45.168780704591356,5.712333406488109,00d7
1703,2015-07-08 12:52:01,867.9,7,LoRa,125,SF11,4/5,on,-122,-13.8,2,0026c70c54038d3f403d7d040fe800d7,00,26c7,0c54,038d,24.8 %,45.16888799296474,5.712376321837463,00d7
1699,2015-07-08 12:51:56,867.9,7,LoRa,125,SF8,4/5,on,-124,-9.5,2,0026c80c60039740403d7d040fe800d7,00,26c8,0c60,0397,25.2 %,45.16888799296474,5.712376321837463,00d7
1696,2015-07-08 12:51:54,867.3,4,LoRa,125,SF11,4/5,on,-122,-3.5,2,0026c70c5a038941403d7d040fe800d7,00,26c7,0c5a,0389,25.59 %,45.16888799296474,5.712376321837463,00d7
1695,2015-07-08 12:51:53,868.75,7,LoRa,125,SF12,4/5,on,-124,-12.5,2,0026c80c5a038540403d88040fea00d7,00,26c8,0c5a,0385,25.2 %,45.169006010175465,5.712419237186817,00d7
1692,2015-07-08 12:51:50,867.7,6,LoRa,125,SF8,4/5,on,-120,-8,2,0026c90c60038241403d88040fea00d7,00,26c9,0c60,0382,25.59 %,45.169006010175465,5.712419237186817,00d7
1691,2015-07-08 12:51:49,868.5,2,LoRa,125,SF9,4/5,on,-121,-12.8,2,0026c80c5a03813e403d88040fea00d7,00,26c8,0c5a,0381,24.41 %,45.169006010175465,5.712419237186817,00d7
1683,2015-07-08 12:51:42,868.1,0,LoRa,125,SF10,4/5,on,-124,-11.2,2,0026c90c5a03823f403d88040fea00d7,00,26c9,0c5a,0382,24.8 %,45.169006010175465,5.712419237186817,00d7
1676,2015-07-08 12:51:36,867.7,6,LoRa,125,SF10,4/5,on,-120,-7.8,2,0026c90c5a037f40403d94040ff100d4,00,26c9,0c5a,037f,25.2 %,45.16913475622353,5.712569440909557,00d4
1671,2015-07-08 12:51:31,868.1,0,LoRa,125,SF8,4/5,on,-120,2.5,2,0026c90c5a037f3f403d99040ff600d4,00,26c9,0c5a,037f,24.8 %,45.16918840041022,5.712676729282943,00d4
1670,2015-07-08 12:51:30,868.5,2,LoRa,125,SF9,4/5,on,-118,3.2,2,0026c90c5a037740403d99040ff600d4,00,26c9,0c5a,0377,25.2 %,45.16918840041022,5.712676729282943,00d4
1669,2015-07-08 12:51:30,867.3,4,LoRa,125,SF10,4/5,on,-121,-7.5,2,0026ca0c60037640403d99040ff600d4,00,26ca,0c60,0376,25.2 %,45.16918840041022,5.712676729282943,00d4
1668,2015-07-08 12:51:29,867.7,6,LoRa,125,SF11,4/5,on,-122,-3.2,2,0026c80c5a037b40403d99040ff600d4,00,26c8,0c5a,037b,25.2 %,45.16918840041022,5.712676729282943,00d4
1667,2015-07-08 12:51:28,868.1,0,LoRa,125,SF12,4/5,on,-124,-8.8,2,0026ca0c5a037d3f403d99040ff600d4,00,26ca,0c5a,037d,24.8 %,45.16918840041022,5.712676729282943,00d4
1663,2015-07-08 12:51:24,868.3,1,LoRa,125,SF9,4/5,on,-121,-2,2,0026c80c5a03853d403d99040ff600d4,00,26c8,0c5a,0385,24.02 %,45.16918840041022,5.712676729282943,00d4
1662,2015-07-08 12:51:23,868.5,2,LoRa,125,SF10,4/5,on,-118,-0.5,2,0026c80c54037e40403d99040ff600d4,00,26c8,0c54,037e,25.2 %,45.16918840041022,5.712676729282943,00d4
1661,2015-07-08 12:51:23,867.3,4,LoRa,125,SF11,4/5,on,-120,-1.5,2,0026c70c5a03843f403d99040ff600d4,00,26c7,0c5a,0384,24.8 %,45.16918840041022,5.712676729282943,00d4
1660,2015-07-08 12:51:21,867.7,6,LoRa,125,SF12,4/5,on,-121,-4,2,0026c80c5a038140403d9a040ff600d4,00,26c8,0c5a,0381,25.2 %,45.16919912924756,5.712676729282943,00d4
1655,2015-07-08 12:51:17,868.1,0,LoRa,125,SF10,4/5,on,-124,-10.5,2,0026c80c5a03813f403d9a040ff600d4,00,26c8,0c5a,0381,24.8 %,45.16919912924756,5.712676729282943,00d4
1646,2015-07-08 12:51:09,868.5,2,LoRa,125,SF12,4/5,on,-122,-6.5,2,0026c80c5a03893e403d9c040ff700d4,00,26c8,0c5a,0389,24.41 %,45.169220586922236,5.71269818695762,00d4
1643,2015-07-08 12:51:06,868.1,0,LoRa,125,SF8,4/5,on,-122,-11,2,0026c70c5a038540403d9c040ff700d4,00,26c7,0c5a,0385,25.2 %,45.169220586922236,5.71269818695762,00d4
1556,2015-07-08 12:49:48,867.9,7,LoRa,125,SF11,4/5,on,-124,-15,2,0026ca0c4e037240403f5504104300e7,00,26ca,0c4e,0372,25.2 %,45.173952004188536,5.714328970233079,00e7
1548,2015-07-08 12:49:40,867.9,7,LoRa,125,SF12,4/5,on,-121,-17.5,2,0026cb0c54037041403f5904104600e9,00,26cb,0c54,0370,25.59 %,45.17399491953789,5.71439334325711,00e9
1492,2015-07-08 12:48:50,867.7,6,LoRa,125,SF12,4/5,on,-121,-16.2,2,0026cc0c4e035c3f40411d04109e0105,00,26cc,0c4e,035c,24.8 %,45.17884435401491,5.716281618628694,0105
1443,2015-07-08 12:48:05,868.1,0,LoRa,125,SF12,4/5,on,-124,-15.2,2,0026cc0c540366404041740410b10107,00,26cc,0c54,0366,25.2 %,45.17977776286337,5.716689314447559,0107
1429,2015-07-08 12:47:53,867.3,4,LoRa,125,SF12,4/5,on,-121,-7,2,0026cb0c60036c3e4041740410b10107,00,26cb,0c60,036c,24.41 %,45.17977776286337,5.716689314447559,0107
1426,2015-07-08 12:47:50,867.1,3,LoRa,125,SF8,4/5,on,-121,-11,2,0026cd0c5a03703f4041740410b10107,00,26cd,0c5a,0370,24.8 %,45.17977776286337,5.716689314447559,0107
1424,2015-07-08 12:47:49,867.7,6,LoRa,125,SF10,4/5,on,-122,-11,2,0026cc0c5a036c3e4041740410b10107,00,26cc,0c5a,036c,24.41 %,45.17977776286337,5.716689314447559,0107
1422,2015-07-08 12:47:46,868.5,2,LoRa,125,SF12,4/5,on,-122,-12.8,2,0026ca0c67036c3f4041740410b10107,00,26ca,0c67,036c,24.8 %,45.17977776286337,5.716689314447559,0107
1418,2015-07-08 12:47:43,867.1,3,LoRa,125,SF9,4/5,on,-124,-8.8,2,0026cb0c60036f3e4041740410b10107,00,26cb,0c60,036f,24.41 %,45.17977776286337,5.716689314447559,0107
1416,2015-07-08 12:47:41,867.7,6,LoRa,125,SF11,4/5,on,-122,-14,2,0026cb0c600371404041740410b10107,00,26cb,0c60,0371,25.2 %,45.17977776286337,5.716689314447559,0107
1415,2015-07-08 12:47:40,868.3,1,LoRa,125,SF12,4/5,on,-122,-12.5,2,0026ca0c6703793d4041740410b10107,00,26ca,0c67,0379,24.02 %,45.17977776286337,5.716689314447559,0107
1410,2015-07-08 12:47:36,867.1,3,LoRa,125,SF10,4/5,on,-124,-8.8,2,0026cb0c6703733e4041740410b10107,00,26cb,0c67,0373,24.41 %,45.17977776286337,5.716689314447559,0107
1408,2015-07-08 12:47:34,867.7,6,LoRa,125,SF12,4/5,on,-122,-11,2,0026cc0c6703623e4041740410b10107,00,26cc,0c67,0362,24.41 %,45.17977776286337,5.716689314447559,0107
1405,2015-07-08 12:47:31,867.3,4,LoRa,125,SF8,4/5,on,-121,-8,2,0026cb0c67036b3e4041740410b10107,00,26cb,0c67,036b,24.41 %,45.17977776286337,5.716689314447559,0107
1402,2015-07-08 12:47:29,868.5,2,LoRa,125,SF11,4/5,on,-121,-16.8,2,0026ca0c6703763f4041740410b10107,00,26ca,0c67,0376,24.8 %,45.17977776286337,5.716689314447559,0107
1401,2015-07-08 12:47:27,867.3,4,LoRa,125,SF12,4/5,on,-122,-10.2,2,0026cb0c67036a3d4041740410b10107,00,26cb,0c67,036a,24.02 %,45.17977776286337,5.716689314447559,0107
1396,2015-07-08 12:47:23,867.7,6,LoRa,125,SF10,4/5,on,-122,-12.2,2,0026cb0c6d03693d4041740410b10107,00,26cb,0c6d,0369,24.02 %,45.17977776286337,5.716689314447559,0107
1394,2015-07-08 12:47:21,867.1,3,LoRa,125,SF12,4/5,on,-122,-8,2,0026cb0c6d0372404041750410b10107,00,26cb,0c6d,0372,25.2 %,45.179788491700705,5.716689314447559,0107
1390,2015-07-08 12:47:18,868.5,2,LoRa,125,SF9,4/5,on,-122,-10.5,2,0026ca0c6d03723f4041750410b10107,00,26ca,0c6d,0372,24.8 %,45.179788491700705,5.716689314447559,0107
1388,2015-07-08 12:47:16,867.9,7,LoRa,125,SF11,4/5,on,-124,-10.5,2,0026cb0c67036e3e4041750410b10107,00,26cb,0c67,036e,24.41 %,45.179788491700705,5.716689314447559,0107
1387,2015-07-08 12:47:15,868.1,0,LoRa,125,SF12,4/5,on,-124,-17.2,2,0026cb0c7303683f4041750410b10107,00,26cb,0c73,0368,24.8 %,45.179788491700705,5.716689314447559,0107
1380,2015-07-08 12:47:08,867.7,6,LoRa,125,SF12,4/5,on,-122,-12.2,2,0026cb0c7303683f4041750410b10107,00,26cb,0c73,0368,24.8 %,45.179788491700705,5.716689314447559,0107
1378,2015-07-08 12:47:06,867.1,3,LoRa,125,SF7,4/5,on,-121,-7.8,2,0026cb0c6d03663e4041750410b10107,00,26cb,0c6d,0366,24.41 %,45.179788491700705,5.716689314447559,0107
1376,2015-07-08 12:47:05,867.7,6,LoRa,125,SF9,4/5,on,-121,-10.5,2,0026cb0c6d03703c4041750410b10107,00,26cb,0c6d,0370,23.62 %,45.179788491700705,5.716689314447559,0107
1374,2015-07-08 12:47:03,867.5,3,LoRa,125,SF11,4/5,on,-122,-8.8,2,0026cb0c6d036d404041750410b10107,00,26cb,0c6d,036d,25.2 %,45.179788491700705,5.716689314447559,0107
1373,2015-07-08 12:47:02,867.3,4,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026cc0c730362404041750410b10107,00,26cc,0c73,0362,25.2 %,45.179788491700705,5.716689314447559,0107
1367,2015-07-08 12:46:57,868.1,0,LoRa,125,SF11,4/5,on,-120,-6,2,0026cc0c6d03693e4041750410b10107,00,26cc,0c6d,0369,24.41 %,45.179788491700705,5.716689314447559,0107
