Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
897,2015-07-08 12:39:52,867.3,4,LoRa,125,SF12,4/5,on,-110,11,2,0026cb0d03036b3e40421904125400d6,00,26cb,0d03,036b,24.41 %,45.18154802102423,5.725680080137263,00d6
896,2015-07-08 12:39:50,868.3,8,LoRa,250,SF7,4/5,on,-89,9.5,2,0026cc0d0303663f40421904125400d6,00,26cc,0d03,0366,24.8 %,45.18154802102423,5.725680080137263,00d6
895,2015-07-08 12:39:50,868.1,0,LoRa,125,SF7,4/5,on,-94,9.8,2,0026cb0cfd03703c40421904125400d6,00,26cb,0cfd,0370,23.62 %,45.18154802102423,5.725680080137263,00d6
893,2015-07-08 12:39:49,867.5,5,LoRa,125,SF9,4/5,on,-114,8.8,2,0026cb0cfd03763f40421904125400d6,00,26cb,0cfd,0376,24.8 %,45.18154802102423,5.725680080137263,00d6
891,2015-07-08 12:39:47,868.1,0,LoRa,125,SF11,4/5,on,-87,11.8,2,0026cb0cfd036e3f40421904125400d6,00,26cb,0cfd,036e,24.8 %,45.18154802102423,5.725680080137263,00d6
890,2015-07-08 12:39:46,868.5,2,LoRa,125,SF12,4/5,on,-106,0,2,0026cd0cfd03683e40421904125400d6,00,26cd,0cfd,0368,24.41 %,45.18154802102423,5.725680080137263,00d6
889,2015-07-08 12:39:44,868.3,8,LoRa,250,SF7,4/5,on,-85,9.8,2,0026cc0d03036a3f40421904125400d6,00,26cc,0d03,036a,24.8 %,45.18154802102423,5.725680080137263,00d6
888,2015-07-08 12:39:43,867.9,7,LoRa,125,SF7,4/5,on,-94,10.5,2,0026cb0d0303693f40421904125400d6,00,26cb,0d03,0369,24.8 %,45.18154802102423,5.725680080137263,00d6
886,2015-07-08 12:39:42,868.5,2,LoRa,125,SF9,4/5,on,-79,8.8,2,0026cc0cfd03693d40421904125400d6,00,26cc,0cfd,0369,24.02 %,45.18154802102423,5.725680080137263,00d6
884,2015-07-08 12:39:41,867.9,7,LoRa,125,SF11,4/5,on,-86,10,2,0026cb0cfd036c3c40423e04128c00d8,00,26cb,0cfd,036c,23.62 %,45.18194498800575,5.72688170991918,00d8
883,2015-07-08 12:39:40,868.1,0,LoRa,125,SF12,4/5,on,-88,5.5,2,0026cc0d0303673f40423e04128c00d8,00,26cc,0d03,0367,24.8 %,45.18194498800575,5.72688170991918,00d8
882,2015-07-08 12:39:38,868.3,8,LoRa,250,SF7,4/5,on,-83,10.2,2,0026cb0d0303733d40423e04128c00d8,00,26cb,0d03,0373,24.02 %,45.18194498800575,5.72688170991918,00d8
881,2015-07-08 12:39:37,867.3,4,LoRa,125,SF7,4/5,on,-76,9.8,2,0026cb0cfd03733c40423e04128c00d8,00,26cb,0cfd,0373,23.62 %,45.18194498800575,5.72688170991918,00d8
879,2015-07-08 12:39:36,868.1,0,LoRa,125,SF9,4/5,on,-82,8.8,2,0026ca0cfd03733e40423e04128c00d8,00,26ca,0cfd,0373,24.41 %,45.18194498800575,5.72688170991918,00d8
877,2015-07-08 12:39:35,867.3,4,LoRa,125,SF11,4/5,on,-65,10.8,2,0026cb0cfd03733c40423e04128c00d8,00,26cb,0cfd,0373,23.62 %,45.18194498800575,5.72688170991918,00d8
876,2015-07-08 12:39:33,867.9,7,LoRa,125,SF12,4/5,on,-76,10.5,2,0026cd0d0303663e40423e04128c00d8,00,26cd,0d03,0366,24.41 %,45.18194498800575,5.72688170991918,00d8
875,2015-07-08 12:39:31,868.3,8,LoRa,250,SF7,4/5,on,-72,9.8,2,0026cd0cfd03673d40425f0412b600d9,00,26cd,0cfd,0367,24.02 %,45.182299039637925,5.727782932255618,00d9
874,2015-07-08 12:39:31,867.1,3,LoRa,125,SF7,4/5,on,-77,10.5,2,0026cc0cfd03633c40425f0412b600d9,00,26cc,0cfd,0363,23.62 %,45.182299039637925,5.727782932255618,00d9
873,2015-07-08 12:39:30,867.5,5,LoRa,125,SF8,4/5,on,-65,8.5,2,0026cc0cfd03704040425f0412b600d9,00,26cc,0cfd,0370,25.2 %,45.182299039637925,5.727782932255618,00d9
872,2015-07-08 12:39:30,867.9,7,LoRa,125,SF9,4/5,on,-72,11.2,2,0026cc0cf603603d40425f0412b600d9,00,26cc,0cf6,0360,24.02 %,45.182299039637925,5.727782932255618,00d9
870,2015-07-08 12:39:28,867.1,3,LoRa,125,SF11,4/5,on,-78,11.2,2,0026ce0cf603583c40425f0412b600d9,00,26ce,0cf6,0358,23.62 %,45.182299039637925,5.727782932255618,00d9
869,2015-07-08 12:39:27,867.3,4,LoRa,125,SF12,4/5,on,-114,11.2,2,0026ce0cfd03553e40425f0412b600d9,00,26ce,0cfd,0355,24.41 %,45.182299039637925,5.727782932255618,00d9
868,2015-07-08 12:39:25,868.3,8,LoRa,250,SF7,4/5,on,-87,9.8,2,0026ce0cfd03553f40425f0412b600d9,00,26ce,0cfd,0355,24.8 %,45.182299039637925,5.727782932255618,00d9
867,2015-07-08 12:39:25,868.1,0,LoRa,125,SF7,4/5,on,-84,9.8,2,0026ce0cfd03523d40425f0412b600d9,00,26ce,0cfd,0352,24.02 %,45.182299039637925,5.727782932255618,00d9
865,2015-07-08 12:39:23,867.5,5,LoRa,125,SF9,4/5,on,-80,8.8,2,0026ce0cf603553d40425f0412b600d9,00,26ce,0cf6,0355,24.02 %,45.182299039637925,5.727782932255618,00d9
863,2015-07-08 12:39:22,868.1,0,LoRa,125,SF11,4/5,on,-87,11,2,0026cb0cf6035c3f4042700412d200dc,00,26cb,0cf6,035c,24.8 %,45.18248142987268,5.728383747146577,00dc
862,2015-07-08 12:39:21,868.5,2,LoRa,125,SF12,4/5,on,-91,3,2,0026ce0cfd035d3d4042700412d200dc,00,26ce,0cfd,035d,24.02 %,45.18248142987268,5.728383747146577,00dc
861,2015-07-08 12:39:19,868.3,8,LoRa,250,SF7,4/5,on,-95,8.8,2,0026cd0cfd035f3f4042700412d200dc,00,26cd,0cfd,035f,24.8 %,45.18248142987268,5.728383747146577,00dc
860,2015-07-08 12:39:18,867.9,7,LoRa,125,SF7,4/5,on,-88,9.8,2,0026cd0cfd035d3f4042700412d200dc,00,26cd,0cfd,035d,24.8 %,45.18248142987268,5.728383747146577,00dc
858,2015-07-08 12:39:17,867.1,3,LoRa,125,SF9,4/5,on,-98,10.8,2,0026cc0cfd03613f4042700412d200dc,00,26cc,0cfd,0361,24.8 %,45.18248142987268,5.728383747146577,00dc
856,2015-07-08 12:39:16,867.9,7,LoRa,125,SF11,4/5,on,-97,10.5,2,0026cc0cf603643c4042700412d200dc,00,26cc,0cf6,0364,23.62 %,45.18248142987268,5.728383747146577,00dc
855,2015-07-08 12:39:14,868.3,1,LoRa,125,SF12,4/5,on,-104,1.5,2,0026ce0cfd03553c4042700412d200dc,00,26ce,0cfd,0355,23.62 %,45.18248142987268,5.728383747146577,00dc
854,2015-07-08 12:39:12,868.3,8,LoRa,250,SF7,4/5,on,-93,9.5,2,0026cf0cf6035c3b4042700412d200dc,00,26cf,0cf6,035c,23.23 %,45.18248142987268,5.728383747146577,00dc
853,2015-07-08 12:39:12,867.3,4,LoRa,125,SF7,4/5,on,-90,8,2,0026cd0cf603573c4042700412d200dc,00,26cd,0cf6,0357,23.62 %,45.18248142987268,5.728383747146577,00dc
851,2015-07-08 12:39:11,868.3,1,LoRa,125,SF9,4/5,on,-100,10.2,2,0026cd0cf603573d4042710412d300dc,00,26cd,0cf6,0357,24.02 %,45.18249215871002,5.728405204821254,00dc
849,2015-07-08 12:39:09,867.3,4,LoRa,125,SF11,4/5,on,-100,12,2,0026ce0cf603573e4042710412d300dc,00,26ce,0cf6,0357,24.41 %,45.18249215871002,5.728405204821254,00dc
848,2015-07-08 12:39:08,867.9,7,LoRa,125,SF12,4/5,on,-93,10.8,2,0026cd0cfd035c3f4042710412d300dc,00,26cd,0cfd,035c,24.8 %,45.18249215871002,5.728405204821254,00dc
847,2015-07-08 12:39:06,868.3,8,LoRa,250,SF7,4/5,on,-101,9,2,0026cd0cfd035d3e4042710412d300dc,00,26cd,0cfd,035d,24.41 %,45.18249215871002,5.728405204821254,00dc
846,2015-07-08 12:39:06,868.5,2,LoRa,125,SF7,4/5,on,-96,7.2,2,0026cd0cfd03633d4042710412d300dc,00,26cd,0cfd,0363,24.02 %,45.18249215871002,5.728405204821254,00dc
844,2015-07-08 12:39:05,867.9,7,LoRa,125,SF9,4/5,on,-102,12,2,0026cb0cf6036c3e4042710412d300dc,00,26cb,0cf6,036c,24.41 %,45.18249215871002,5.728405204821254,00dc
842,2015-07-08 12:39:03,867.1,3,LoRa,125,SF11,4/5,on,-100,11,2,0026cb0cf603663c4042710412d300dc,00,26cb,0cf6,0366,23.62 %,45.18249215871002,5.728405204821254,00dc
841,2015-07-08 12:39:02,867.3,4,LoRa,125,SF12,4/5,on,-122,9.8,2,0026cd0cf603613c4042710412d300dc,00,26cd,0cf6,0361,23.62 %,45.18249215871002,5.728405204821254,00dc
840,2015-07-08 12:39:00,868.3,8,LoRa,250,SF7,4/5,on,-97,9.8,2,0026cd0cfd03643f4042710412d300dc,00,26cd,0cfd,0364,24.8 %,45.18249215871002,5.728405204821254,00dc
839,2015-07-08 12:38:59,868.1,0,LoRa,125,SF7,4/5,on,-100,10.8,2,0026cc0cf603623e4042710412d300dc,00,26cc,0cf6,0362,24.41 %,45.18249215871002,5.728405204821254,00dc
838,2015-07-08 12:38:59,867.1,3,LoRa,125,SF8,4/5,on,-89,10.8,2,0026cc0cf603673d4042710412d300dc,00,26cc,0cf6,0367,24.02 %,45.18249215871002,5.728405204821254,00dc
837,2015-07-08 12:38:58,867.3,4,LoRa,125,SF9,4/5,on,-96,12.2,2,0026cc0cf003693f4042710412d300dc,00,26cc,0cf0,0369,24.8 %,45.18249215871002,5.728405204821254,00dc
836,2015-07-08 12:38:58,867.7,6,LoRa,125,SF10,4/5,on,-96,6.8,2,0026cc0cf603613b4042710412d300dc,00,26cc,0cf6,0361,23.23 %,45.18249215871002,5.728405204821254,00dc
835,2015-07-08 12:38:57,868.1,0,LoRa,125,SF11,4/5,on,-93,9.2,2,0026cd0cf003683f4042710412d300dc,00,26cd,0cf0,0368,24.8 %,45.18249215871002,5.728405204821254,00dc
832,2015-07-08 12:38:53,868.5,2,LoRa,125,SF7,4/5,on,-108,6.8,2,0026cc0cf6036e3e4042710412d300dc,00,26cc,0cf6,036e,24.41 %,45.18249215871002,5.728405204821254,00dc
831,2015-07-08 12:38:52,867.1,3,LoRa,125,SF8,4/5,on,-104,10.5,2,0026cc0cf0036b3e4042710412d300dc,00,26cc,0cf0,036b,24.41 %,45.18249215871002,5.728405204821254,00dc
830,2015-07-08 12:38:52,867.5,5,LoRa,125,SF9,4/5,on,-100,9.5,2,0026ca0cf003673e4042710412d300dc,00,26ca,0cf0,0367,24.41 %,45.18249215871002,5.728405204821254,00dc
829,2015-07-08 12:38:51,867.7,6,LoRa,125,SF10,4/5,on,-104,6.2,2,0026cc0cf603673e4042770412d600dd,00,26cc,0cf6,0367,24.41 %,45.18255653173405,5.728469577845285,00dd
828,2015-07-08 12:38:50,868.1,0,LoRa,125,SF11,4/5,on,-103,11,2,0026cc0cf003663e4042770412d600dd,00,26cc,0cf0,0366,24.41 %,45.18255653173405,5.728469577845285,00dd
826,2015-07-08 12:38:47,868.3,8,LoRa,250,SF7,4/5,on,-95,9.8,2,0026cc0cf6035f3f4042770412d600dd,00,26cc,0cf6,035f,24.8 %,45.18255653173405,5.728469577845285,00dd
823,2015-07-08 12:38:46,868.5,2,LoRa,125,SF9,4/5,on,-110,8,2,0026cb0cf603643d4042770412d600dd,00,26cb,0cf6,0364,24.02 %,45.18255653173405,5.728469577845285,00dd
821,2015-07-08 12:38:44,867.9,7,LoRa,125,SF11,4/5,on,-87,9.5,2,0026cb0cf003643a4042770412d600dd,00,26cb,0cf0,0364,22.83 %,45.18255653173405,5.728469577845285,00dd
820,2015-07-08 12:38:43,868.3,1,LoRa,125,SF12,4/5,on,-84,3.2,2,0026cd0cf6036b3e4042950412ef00db,00,26cd,0cf6,036b,24.41 %,45.18287839685421,5.729006019712212,00db
819,2015-07-08 12:38:41,868.3,8,LoRa,250,SF7,4/5,on,-90,9,2,0026cc0cf00364404042950412ef00db,00,26cc,0cf0,0364,25.2 %,45.18287839685421,5.729006019712212,00db
818,2015-07-08 12:38:40,867.3,4,LoRa,125,SF7,4/5,on,-82,10,2,0026cb0cf003673f4042950412ef00db,00,26cb,0cf0,0367,24.8 %,45.18287839685421,5.729006019712212,00db
817,2015-07-08 12:38:40,867.7,6,LoRa,125,SF8,4/5,on,-82,12,2,0026cb0cf003693f4042950412ef00db,00,26cb,0cf0,0369,24.8 %,45.18287839685421,5.729006019712212,00db
816,2015-07-08 12:38:39,868.1,0,LoRa,125,SF9,4/5,on,-100,13.5,2,0026cb0cf6036b3e4042950412ef00db,00,26cb,0cf6,036b,24.41 %,45.18287839685421,5.729006019712212,00db
815,2015-07-08 12:38:39,867.1,3,LoRa,125,SF10,4/5,on,-84,11.2,2,0026cc0cf0036b3e4042950412ef00db,00,26cc,0cf0,036b,24.41 %,45.18287839685421,5.729006019712212,00db
814,2015-07-08 12:38:38,867.5,5,LoRa,125,SF11,4/5,on,-79,9.8,2,0026cb0cea03643e4042950412ef00db,00,26cb,0cea,0364,24.41 %,45.18287839685421,5.729006019712212,00db
812,2015-07-08 12:38:34,868.3,8,LoRa,250,SF7,4/5,on,-80,10,2,0026cc0cf00368404042950412ef00db,00,26cc,0cf0,0368,25.2 %,45.18287839685421,5.729006019712212,00db
811,2015-07-08 12:38:34,867.1,3,LoRa,125,SF7,4/5,on,-86,12,2,0026cb0cf00366404042950412ef00db,00,26cb,0cf0,0366,25.2 %,45.18287839685421,5.729006019712212,00db
809,2015-07-08 12:38:33,867.9,7,LoRa,125,SF9,4/5,on,-92,9.5,2,0026cb0cf003683d4042950412ef00db,00,26cb,0cf0,0368,24.02 %,45.18287839685421,5.729006019712212,00db
807,2015-07-08 12:38:31,867.1,3,LoRa,125,SF11,4/5,on,-85,11.2,2,0026ca0cf003693d4042b504131900d2,00,26ca,0cf0,0369,24.02 %,45.18322171964904,5.72990724204865,00d2
806,2015-07-08 12:38:30,867.3,4,LoRa,125,SF12,4/5,on,-83,11.5,2,0026cc0cf6036b3f4042b504131900d2,00,26cc,0cf6,036b,24.8 %,45.18322171964904,5.72990724204865,00d2
805,2015-07-08 12:38:28,868.3,8,LoRa,250,SF7,4/5,on,-84,9.2,2,0026cc0cf003703c4042b504131900d2,00,26cc,0cf0,0370,23.62 %,45.18322171964904,5.72990724204865,00d2
804,2015-07-08 12:38:28,868.3,1,LoRa,125,SF7,4/5,on,-83,9.5,2,0026cc0cf0036b3f4042b504131900d2,00,26cc,0cf0,036b,24.8 %,45.18322171964904,5.72990724204865,00d2
802,2015-07-08 12:38:27,867.3,4,LoRa,125,SF9,4/5,on,-90,11,2,0026cb0cea03703d4042b504131900d2,00,26cb,0cea,0370,24.02 %,45.18322171964904,5.72990724204865,00d2
800,2015-07-08 12:38:25,868.1,0,LoRa,125,SF11,4/5,on,-110,12.5,2,0026ca0cf003753c4042b504131900d2,00,26ca,0cf0,0375,23.62 %,45.18322171964904,5.72990724204865,00d2
799,2015-07-08 12:38:24,868.5,2,LoRa,125,SF12,4/5,on,-104,3,2,0026ca0cf6037b3c4042b504131900d2,00,26ca,0cf6,037b,23.62 %,45.18322171964904,5.72990724204865,00d2
798,2015-07-08 12:38:22,868.3,8,LoRa,250,SF7,4/5,on,-101,4.8,2,0026ca0cf0037d3f4042b504131900d2,00,26ca,0cf0,037d,24.8 %,45.18322171964904,5.72990724204865,00d2
797,2015-07-08 12:38:21,867.7,6,LoRa,125,SF7,4/5,on,-94,9.2,2,0026ca0cf003753f40431204135600d4,00,26ca,0cf0,0375,24.8 %,45.184219501521525,5.731216160203953,00d4
796,2015-07-08 12:38:21,868.3,1,LoRa,125,SF8,4/5,on,-92,6.2,2,0026cb0cf0036c3e40431204135600d4,00,26cb,0cf0,036c,24.41 %,45.184219501521525,5.731216160203953,00d4
795,2015-07-08 12:38:20,868.5,2,LoRa,125,SF9,4/5,on,-98,8.5,2,0026ca0cf003793e40431204135600d4,00,26ca,0cf0,0379,24.41 %,45.184219501521525,5.731216160203953,00d4
794,2015-07-08 12:38:20,867.5,5,LoRa,125,SF10,4/5,on,-94,8.5,2,0026cb0cf0036a3d40431204135600d4,00,26cb,0cf0,036a,24.02 %,45.184219501521525,5.731216160203953,00d4
793,2015-07-08 12:38:19,867.9,7,LoRa,125,SF11,4/5,on,-94,10.5,2,0026cb0cf003773f40431204135600d4,00,26cb,0cf0,0377,24.8 %,45.184219501521525,5.731216160203953,00d4
791,2015-07-08 12:38:15,868.3,8,LoRa,250,SF7,4/5,on,-89,9.8,2,0026cc0cf0036e3e40431204135600d4,00,26cc,0cf0,036e,24.41 %,45.184219501521525,5.731216160203953,00d4
790,2015-07-08 12:38:15,867.5,5,LoRa,125,SF7,4/5,on,-110,7.5,2,0026cc0cf0036b3f40431204135600d4,00,26cc,0cf0,036b,24.8 %,45.184219501521525,5.731216160203953,00d4
789,2015-07-08 12:38:14,867.7,6,LoRa,125,SF8,4/5,on,-92,10.8,2,0026cc0cea036e4040431204135600d4,00,26cc,0cea,036e,25.2 %,45.184219501521525,5.731216160203953,00d4
788,2015-07-08 12:38:14,868.1,0,LoRa,125,SF9,4/5,on,-116,10.5,2,0026cb0cea036c4040431204135600d4,00,26cb,0cea,036c,25.2 %,45.184219501521525,5.731216160203953,00d4
787,2015-07-08 12:38:13,868.5,2,LoRa,125,SF10,4/5,on,-97,8,2,0026cd0cf0036a3e40431204135600d4,00,26cd,0cf0,036a,24.41 %,45.184219501521525,5.731216160203953,00d4
786,2015-07-08 12:38:12,867.3,4,LoRa,125,SF11,4/5,on,-92,10.5,2,0026cc0cea036c3e40431204135600d4,00,26cc,0cea,036c,24.41 %,45.184219501521525,5.731216160203953,00d4
784,2015-07-08 12:38:09,868.3,8,LoRa,250,SF7,4/5,on,-102,5.8,2,0026ce0cf003583d40433704136900d3,00,26ce,0cf0,0358,24.02 %,45.18461646850305,5.731623856022818,00d3
783,2015-07-08 12:38:09,868.5,2,LoRa,125,SF7,4/5,on,-101,5,2,0026ce0cea035b3f40433704136900d3,00,26ce,0cea,035b,24.8 %,45.18461646850305,5.731623856022818,00d3
782,2015-07-08 12:38:08,867.5,5,LoRa,125,SF8,4/5,on,-92,7.2,2,0026cf0cf003573e40433704136900d3,00,26cf,0cf0,0357,24.41 %,45.18461646850305,5.731623856022818,00d3
779,2015-07-08 12:38:06,867.1,3,LoRa,125,SF11,4/5,on,-99,2,2,0026cd0cea035a3e40433704136900d3,00,26cd,0cea,035a,24.41 %,45.18461646850305,5.731623856022818,00d3
778,2015-07-08 12:38:05,867.3,4,LoRa,125,SF12,4/5,on,-98,10.8,2,0026cd0cea035f3d40433704136900d3,00,26cd,0cea,035f,24.02 %,45.18461646850305,5.731623856022818,00d3
777,2015-07-08 12:38:03,868.3,8,LoRa,250,SF7,4/5,on,-93,8.2,2,0026cd0cf003603e40433704136900d3,00,26cd,0cf0,0360,24.41 %,45.18461646850305,5.731623856022818,00d3
776,2015-07-08 12:38:02,868.3,1,LoRa,125,SF7,4/5,on,-95,6.8,2,0026cd0cea035f3f40433704136900d3,00,26cd,0cea,035f,24.8 %,45.18461646850305,5.731623856022818,00d3
774,2015-07-08 12:38:01,867.5,5,LoRa,125,SF9,4/5,on,-102,8.5,2,0026cc0cea035c3d40433704136900d3,00,26cc,0cea,035c,24.02 %,45.18461646850305,5.731623856022818,00d3
772,2015-07-08 12:38:00,868.1,0,LoRa,125,SF11,4/5,on,-103,8.8,2,0026cc0cea035c3e40433704136900d3,00,26cc,0cea,035c,24.41 %,45.18461646850305,5.731623856022818,00d3
771,2015-07-08 12:37:58,867.1,3,LoRa,125,SF12,4/5,on,-126,9.2,2,0026cd0cea035e3e40433704136900d3,00,26cd,0cea,035e,24.41 %,45.18461646850305,5.731623856022818,00d3
770,2015-07-08 12:37:56,868.3,8,LoRa,250,SF7,4/5,on,-96,8.5,2,0026cd0cf003633d40433704136900d3,00,26cd,0cf0,0363,24.02 %,45.18461646850305,5.731623856022818,00d3
769,2015-07-08 12:37:56,867.9,7,LoRa,125,SF7,4/5,on,-101,8.2,2,0026cd0cea035f3e40433704136900d3,00,26cd,0cea,035f,24.41 %,45.18461646850305,5.731623856022818,00d3
768,2015-07-08 12:37:56,868.3,1,LoRa,125,SF8,4/5,on,-104,8.5,2,0026cc0cf003633f40433704136900d3,00,26cc,0cf0,0363,24.8 %,45.18461646850305,5.731623856022818,00d3
767,2015-07-08 12:37:55,867.1,3,LoRa,125,SF9,4/5,on,-106,8.8,2,0026cc0cea035f3e40433704136900d3,00,26cc,0cea,035f,24.41 %,45.18461646850305,5.731623856022818,00d3
765,2015-07-08 12:37:53,867.9,7,LoRa,125,SF11,4/5,on,-103,9,2,0026cc0cea03693e40433704136900d3,00,26cc,0cea,0369,24.41 %,45.18461646850305,5.731623856022818,00d3
764,2015-07-08 12:37:52,868.1,0,LoRa,125,SF12,4/5,on,-104,1.2,2,0026cd0cf003593f40433704136900d3,00,26cd,0cf0,0359,24.8 %,45.18461646850305,5.731623856022818,00d3
763,2015-07-08 12:37:50,868.3,8,LoRa,250,SF7,4/5,on,-106,-0.2,2,0026cd0cea03623c40433704136900d3,00,26cd,0cea,0362,23.62 %,45.18461646850305,5.731623856022818,00d3
762,2015-07-08 12:37:50,867.3,4,LoRa,125,SF7,4/5,on,-107,6,2,0026cd0cea035c3c40433704136900d3,00,26cd,0cea,035c,23.62 %,45.18461646850305,5.731623856022818,00d3
761,2015-07-08 12:37:49,867.7,6,LoRa,125,SF8,4/5,on,-102,8.5,2,0026cd0cea03603d40433704136900d3,00,26cd,0cea,0360,24.02 %,45.18461646850305,5.731623856022818,00d3
760,2015-07-08 12:37:49,868.3,1,LoRa,125,SF9,4/5,on,-110,8.8,2,0026cc0cea03613e40433704136900d3,00,26cc,0cea,0361,24.41 %,45.18461646850305,5.731623856022818,00d3
759,2015-07-08 12:37:48,868.5,2,LoRa,125,SF10,4/5,on,-97,6.8,2,0026cd0cea035e3c40433704136900d3,00,26cd,0cea,035e,23.62 %,45.18461646850305,5.731623856022818,00d3
758,2015-07-08 12:37:47,867.5,5,LoRa,125,SF11,4/5,on,-97,-5.8,2,0026cc0ce4035f3e40433704136900d3,00,26cc,0ce4,035f,24.41 %,45.18461646850305,5.731623856022818,00d3
755,2015-07-08 12:37:43,867.1,3,LoRa,125,SF7,4/5,on,-115,6.8,2,0026cd0cea035e3e40433704136900d3,00,26cd,0cea,035e,24.41 %,45.18461646850305,5.731623856022818,00d3
754,2015-07-08 12:37:43,867.3,4,LoRa,125,SF8,4/5,on,-121,7.5,2,0026cc0cea035e3e40433704136900d3,00,26cc,0cea,035e,24.41 %,45.18461646850305,5.731623856022818,00d3
753,2015-07-08 12:37:42,867.9,7,LoRa,125,SF9,4/5,on,-118,5.8,2,0026cd0cea03533e40433704136900d3,00,26cd,0cea,0353,24.41 %,45.18461646850305,5.731623856022818,00d3
752,2015-07-08 12:37:42,868.3,1,LoRa,125,SF10,4/5,on,-122,4,2,0026cd0ce4035c3e40433704136900d3,00,26cd,0ce4,035c,24.41 %,45.18461646850305,5.731623856022818,00d3
751,2015-07-08 12:37:41,867.1,3,LoRa,125,SF11,4/5,on,-107,10.2,2,0026cd0ce403543f40433704136900d3,00,26cd,0ce4,0354,24.8 %,45.18461646850305,5.731623856022818,00d3
747,2015-07-08 12:37:37,868.5,2,LoRa,125,SF8,4/5,on,-119,3.2,2,0026cd0ce403503e40433704136900d3,00,26cd,0ce4,0350,24.41 %,45.18461646850305,5.731623856022818,00d3
746,2015-07-08 12:37:36,867.5,5,LoRa,125,SF9,4/5,on,-114,2.2,2,0026cb0cea035f3f40433704136900d3,00,26cb,0cea,035f,24.8 %,45.18461646850305,5.731623856022818,00d3
744,2015-07-08 12:37:34,868.1,0,LoRa,125,SF11,4/5,on,-116,7.8,2,0026cc0ce403643c40433704136900d3,00,26cc,0ce4,0364,23.62 %,45.18461646850305,5.731623856022818,00d3
743,2015-07-08 12:37:33,867.1,3,LoRa,125,SF12,4/5,on,-117,5.8,2,0026cd0cea03653c40433704136900d3,00,26cd,0cea,0365,23.62 %,45.18461646850305,5.731623856022818,00d3
742,2015-07-08 12:37:31,868.3,8,LoRa,250,SF7,4/5,on,-118,-4.8,2,0026cc0ce403674040433704136900d3,00,26cc,0ce4,0367,25.2 %,45.18461646850305,5.731623856022818,00d3
741,2015-07-08 12:37:31,867.7,6,LoRa,125,SF7,4/5,on,-110,6.8,2,0026cb0ce403673e40433704136900d3,00,26cb,0ce4,0367,24.41 %,45.18461646850305,5.731623856022818,00d3
740,2015-07-08 12:37:30,868.1,0,LoRa,125,SF8,4/5,on,-113,7.8,2,0026ca0ce403703f40433704136900d3,00,26ca,0ce4,0370,24.8 %,45.18461646850305,5.731623856022818,00d3
738,2015-07-08 12:37:29,867.5,5,LoRa,125,SF10,4/5,on,-115,3.2,2,0026cb0ce403693f40433704136900d3,00,26cb,0ce4,0369,24.8 %,45.18461646850305,5.731623856022818,00d3
737,2015-07-08 12:37:28,867.7,6,LoRa,125,SF11,4/5,on,-114,10,2,0026c80ce4036e3f40433704136900d3,00,26c8,0ce4,036e,24.8 %,45.18461646850305,5.731623856022818,00d3
736,2015-07-08 12:37:27,868.1,0,LoRa,125,SF12,4/5,on,-120,-5.5,2,0026cc0ce4036c3c40433704136900d3,00,26cc,0ce4,036c,23.62 %,45.18461646850305,5.731623856022818,00d3
735,2015-07-08 12:37:25,868.3,8,LoRa,250,SF7,4/5,on,-117,-6.8,2,0026cc0ce403713f40433704136900d3,00,26cc,0ce4,0371,24.8 %,45.18461646850305,5.731623856022818,00d3
734,2015-07-08 12:37:24,867.5,5,LoRa,125,SF7,4/5,on,-105,7,2,0026cc0ce403693e40433704136900d3,00,26cc,0ce4,0369,24.41 %,45.18461646850305,5.731623856022818,00d3
733,2015-07-08 12:37:24,867.7,6,LoRa,125,SF8,4/5,on,-104,9.2,2,0026cc0ce403663c40433704136900d3,00,26cc,0ce4,0366,23.62 %,45.18461646850305,5.731623856022818,00d3
732,2015-07-08 12:37:23,868.1,0,LoRa,125,SF9,4/5,on,-116,7.2,2,0026cc0ce403613c40433704136900d3,00,26cc,0ce4,0361,23.62 %,45.18461646850305,5.731623856022818,00d3
730,2015-07-08 12:37:22,867.3,4,LoRa,125,SF11,4/5,on,-110,7.5,2,0026cc0cdd03643f40433704136900d3,00,26cc,0cdd,0364,24.8 %,45.18461646850305,5.731623856022818,00d3
729,2015-07-08 12:37:21,867.9,7,LoRa,125,SF12,4/5,on,-115,4.2,2,0026cd0ce4035f4040433704136900d3,00,26cd,0ce4,035f,25.2 %,45.18461646850305,5.731623856022818,00d3
728,2015-07-08 12:37:18,868.3,8,LoRa,250,SF7,4/5,on,-115,-5,2,0026cd0cea035f3f40433704136900d3,00,26cd,0cea,035f,24.8 %,45.18461646850305,5.731623856022818,00d3
727,2015-07-08 12:37:18,868.5,2,LoRa,125,SF7,4/5,on,-118,1.5,2,0026cc0cdd03613f40433704136900d3,00,26cc,0cdd,0361,24.8 %,45.18461646850305,5.731623856022818,00d3
726,2015-07-08 12:37:18,867.3,4,LoRa,125,SF8,4/5,on,-109,8.5,2,0026cc0ce4036b3e40433704136900d3,00,26cc,0ce4,036b,24.41 %,45.18461646850305,5.731623856022818,00d3
